停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
基隆市七堵區長安街等一帶偏高地邊遠地區以上各區街路段含各巷弄等範圍。,105年5月10日8時,105年5月10日18時,基隆服務所連絡電話:24278051、24252103、24234195,2016/5/4~2016/5/10,206基隆市七堵區     
停水區域：七堵區長安街等一帶偏高地邊遠地區以上各區街路段含各巷弄等範圍。,105年5月11日8時,105年5月11日18時,基隆服務所連絡電話:24278051、24252103、24234195,2016/5/4~2016/5/11,206基隆市七堵區     
基隆市<BR>安樂區停水區域：<BR>樂利三街、安和一街2、4、6巷、安和二街、安樂路一、二段、麥金路、崇德路、獅球路、八德路。<BR>仁愛區停水區域：<BR>成功一路、獅球路、忠一、二、三、四路，孝一、二、三、四路、仁一、二、三、四、五路、愛一、二、三、四、五、六、七、九路。<BR>中山區停水區域：<BR>中山一、二、三、四路，太白街、光華路、通仁街、文化路、西定路、港西街。<BR>七堵區全部(含六堵工業區),105年5月15日23時,105年5月16日7時,無,2016/5/5~2016/5/16,200基隆市仁愛區     203基隆市中山區     204基隆市安樂區     206基隆市七堵區     221新北市汐止區     
【停水區域一】高雄市甲仙區光華路;高雄市杉林區通仙巷,2015/11/10 8:0至2016/05/20 21:0,2016/05/20 21:0以後,076613807,2015/11/30~2016/5/21,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】南投縣埔里鎮清新里,2016/04/22 8:0至2016/05/22 17:30,2016/05/22 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/3/17~2016/5/23,545南投縣埔里鎮     
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
,,,04-7353883,2016/3/30~2016/7/1,
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/04/07 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/3/31~2016/5/7,406台中市北屯區     
【停水區域一】台中市大里區停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;鄰近部分水壓降低，水量不足。;鄰近部分水壓降低，水量不足。,2016/04/01 8:30至2016/05/31 17:0,2016/05/31 17:0(System.Web.UI.WebControls.TextBox),04-22442469,2016/4/1~2016/6/1,412台中市大里區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
